VentaID,Fecha,ProductoID,VendedorID,ClienteID,UbicacionID,Cantidad,MontoTotal_Raw,fecha_parseada,_motivo_fecha,monto_eur,_motivo_monto
4548,2025-02-08,6,1,6,1,4,163.5 USD,2025-02-08,,142.17,
4549,07/02/2025,7,2,7,2,5,69.0 €,2025-02-07,,69.0,
4550,02/06/2025,1,3,1,3,1,-150.00 €,2025-06-02,,,MontoTotal_Raw negativo: -150.00 €
4551,INVALID_DATE,2,4,2,4,2,166.5 USD,,Fecha inválida: INVALID_DATE,144.78,
4552,2025-02-04,3,1,3,1,3,72.0 €,2025-02-04,,72.0,
4553,03/02/2025,4,2,4,2,4,73.0 €,2025-02-03,,73.0,
4554,02/02/2025,5,3,5,3,5,NULL,2025-02-02,,,MontoTotal_Raw nulo o vacío: NULL
4555,INVALID_DATE,6,4,6,4,1,75.0 €,,Fecha inválida: INVALID_DATE,75.0,
4556,2025-01-31,7,1,7,1,2,76.0 €,2025-01-31,,76.0,
4559,INVALID_DATE,3,4,3,4,5,79.0 €,,Fecha inválida: INVALID_DATE,79.0,
4560,2025-01-27,4,1,4,1,1,175.5 USD,2025-01-27,,152.61,
4562,01/25/2025,6,3,6,3,3,82.0 €,2025-01-25,,82.0,
4563,INVALID_DATE,7,4,7,4,4,178.5 USD,,Fecha inválida: INVALID_DATE,155.22,
4566,01/21/2025,3,3,3,3,2,181.5 USD,2025-01-21,,157.83,
4567,INVALID_DATE,4,4,4,4,3,87.0 €,,Fecha inválida: INVALID_DATE,87.0,
4569,18/01/2025,6,2,6,2,5,184.5 USD,2025-01-18,,160.43,
4570,01/17/2025,7,3,7,3,1,90.0 €,2025-01-17,,90.0,
4571,INVALID_DATE,1,4,1,4,2,91.0 €,,Fecha inválida: INVALID_DATE,91.0,
4573,14/01/2025,3,2,3,2,4,93.0 €,2025-01-14,,93.0,
4574,01/13/2025,4,3,4,3,5,94.0 €,2025-01-13,,94.0,
4575,INVALID_DATE,5,4,5,4,1,190.5 USD,,Fecha inválida: INVALID_DATE,165.65,
4576,2025-01-11,6,1,6,1,2,96.0 €,2025-01-11,,96.0,
4577,10/01/2025,7,2,7,2,3,97.0 €,2025-01-10,,97.0,
4579,INVALID_DATE,2,4,2,4,5,99.0 €,,Fecha inválida: INVALID_DATE,99.0,
4580,2025-01-07,3,1,3,1,1,100.0 €,2025-01-07,,100.0,
4581,06/01/2025,4,2,4,2,2,196.5 USD,2025-01-06,,170.87,
4583,INVALID_DATE,6,4,6,4,4,103.0 €,,Fecha inválida: INVALID_DATE,103.0,
4584,2025-01-03,7,1,7,1,5,199.5 USD,2025-01-03,,173.48,
4587,INVALID_DATE,3,4,3,4,3,NULL,,Fecha inválida: INVALID_DATE,,MontoTotal_Raw nulo o vacío: NULL
4588,2024-12-30,4,1,4,1,4,108.0 €,2024-12-30,,108.0,
4590,12/28/2024,6,3,6,3,1,205.5 USD,2024-12-28,,178.7,
4591,INVALID_DATE,7,4,7,4,2,111.0 €,,Fecha inválida: INVALID_DATE,111.0,
4594,12/24/2024,3,3,3,3,5,114.0 €,2024-12-24,,114.0,
4595,INVALID_DATE,4,4,4,4,1,115.0 €,,Fecha inválida: INVALID_DATE,115.0,
4597,21/12/2024,6,2,6,2,3,117.0 €,2024-12-21,,117.0,
4598,12/20/2024,7,3,7,3,4,118.0 €,2024-12-20,,118.0,
4599,INVALID_DATE,1,4,1,4,5,214.5 USD,,Fecha inválida: INVALID_DATE,186.52,
4600,2024-12-18,2,1,2,1,1,-150.00 €,2024-12-18,,,MontoTotal_Raw negativo: -150.00 €
4601,17/12/2024,3,2,3,2,2,121.0 €,2024-12-17,,121.0,
4602,12/16/2024,4,3,4,3,3,17.5 USD,2024-12-16,,15.22,
4603,INVALID_DATE,5,4,5,4,4,123.0 €,,Fecha inválida: INVALID_DATE,123.0,
4604,2024-12-14,6,1,6,1,5,124.0 €,2024-12-14,,124.0,
4605,13/12/2024,7,2,7,2,1,20.5 USD,2024-12-13,,17.83,
4607,INVALID_DATE,2,4,2,4,3,127.0 €,,Fecha inválida: INVALID_DATE,127.0,
4608,2024-12-10,3,1,3,1,4,23.5 USD,2024-12-10,,20.43,
4609,09/12/2024,4,2,4,2,5,129.0 €,2024-12-09,,129.0,
4611,INVALID_DATE,6,4,6,4,2,26.5 USD,,Fecha inválida: INVALID_DATE,23.04,
4612,2024-12-06,7,1,7,1,3,132.0 €,2024-12-06,,132.0,
4615,INVALID_DATE,3,4,3,4,1,135.0 €,,Fecha inválida: INVALID_DATE,135.0,
4616,2024-12-02,4,1,4,1,2,136.0 €,2024-12-02,,136.0,
4618,11/30/2024,6,3,6,3,4,138.0 €,2024-11-30,,138.0,
4619,INVALID_DATE,7,4,7,4,5,139.0 €,,Fecha inválida: INVALID_DATE,139.0,
4620,2024-11-28,1,1,1,1,1,NULL,2024-11-28,,,MontoTotal_Raw nulo o vacío: NULL
4622,11/26/2024,3,3,3,3,3,142.0 €,2024-11-26,,142.0,
4623,INVALID_DATE,4,4,4,4,4,38.5 USD,,Fecha inválida: INVALID_DATE,33.48,
4625,23/11/2024,6,2,6,2,1,145.0 €,2024-11-23,,145.0,
4626,11/22/2024,7,3,7,3,2,41.5 USD,2024-11-22,,36.09,
4627,INVALID_DATE,1,4,1,4,3,147.0 €,,Fecha inválida: INVALID_DATE,147.0,
4629,19/11/2024,3,2,3,2,5,44.5 USD,2024-11-19,,38.7,
4630,11/18/2024,4,3,4,3,1,150.0 €,2024-11-18,,150.0,
4631,INVALID_DATE,5,4,5,4,2,151.0 €,,Fecha inválida: INVALID_DATE,151.0,
4632,2024-11-16,6,1,6,1,3,47.5 USD,2024-11-16,,41.3,
4633,15/11/2024,7,2,7,2,4,153.0 €,2024-11-15,,153.0,
4635,INVALID_DATE,2,4,2,4,1,50.5 USD,,Fecha inválida: INVALID_DATE,43.91,
4636,2024-11-12,3,1,3,1,2,156.0 €,2024-11-12,,156.0,
4637,11/11/2024,4,2,4,2,3,157.0 €,2024-11-11,,157.0,
4639,INVALID_DATE,6,4,6,4,5,159.0 €,,Fecha inválida: INVALID_DATE,159.0,
4640,2024-11-08,7,1,7,1,1,160.0 €,2024-11-08,,160.0,
4643,INVALID_DATE,3,4,3,4,4,163.0 €,,Fecha inválida: INVALID_DATE,163.0,
4644,2024-11-04,4,1,4,1,5,59.5 USD,2024-11-04,,51.74,
4646,11/02/2024,6,3,6,3,2,166.0 €,2024-02-11,,166.0,
4647,INVALID_DATE,7,4,7,4,3,62.5 USD,,Fecha inválida: INVALID_DATE,54.35,
4650,10/29/2024,3,3,3,3,1,-150.00 €,2024-10-29,,,MontoTotal_Raw negativo: -150.00 €
4651,INVALID_DATE,4,4,4,4,2,21.0 €,,Fecha inválida: INVALID_DATE,21.0,
4653,26/10/2024,6,2,6,2,4,NULL,2024-10-26,,,MontoTotal_Raw nulo o vacío: NULL
4654,10/25/2024,7,3,7,3,5,24.0 €,2024-10-25,,24.0,
4655,INVALID_DATE,1,4,1,4,1,25.0 €,,Fecha inválida: INVALID_DATE,25.0,
4657,22/10/2024,3,2,3,2,3,27.0 €,2024-10-22,,27.0,
4658,10/21/2024,4,3,4,3,4,28.0 €,2024-10-21,,28.0,
4659,INVALID_DATE,5,4,5,4,5,74.5 USD,,Fecha inválida: INVALID_DATE,64.78,
4660,2024-10-19,6,1,6,1,1,30.0 €,2024-10-19,,30.0,
4661,18/10/2024,7,2,7,2,2,31.0 €,2024-10-18,,31.0,
4663,INVALID_DATE,2,4,2,4,4,33.0 €,,Fecha inválida: INVALID_DATE,33.0,
4664,2024-10-15,3,1,3,1,5,34.0 €,2024-10-15,,34.0,
4665,14/10/2024,4,2,4,2,1,80.5 USD,2024-10-14,,70.0,
4667,INVALID_DATE,6,4,6,4,3,37.0 €,,Fecha inválida: INVALID_DATE,37.0,
4668,2024-10-11,7,1,7,1,4,83.5 USD,2024-10-11,,72.61,
4671,INVALID_DATE,3,4,3,4,2,86.5 USD,,Fecha inválida: INVALID_DATE,75.22,
4672,2024-10-07,4,1,4,1,3,42.0 €,2024-10-07,,42.0,
4674,10/05/2024,6,3,6,3,5,89.5 USD,2024-05-10,,77.83,
4675,INVALID_DATE,7,4,7,4,1,45.0 €,,Fecha inválida: INVALID_DATE,45.0,
4678,10/01/2024,3,3,3,3,4,48.0 €,2024-01-10,,48.0,
4679,INVALID_DATE,4,4,4,4,5,49.0 €,,Fecha inválida: INVALID_DATE,49.0,
4681,28/09/2024,6,2,6,2,2,51.0 €,2024-09-28,,51.0,
4682,09/27/2024,7,3,7,3,3,52.0 €,2024-09-27,,52.0,
4683,INVALID_DATE,1,4,1,4,4,98.5 USD,,Fecha inválida: INVALID_DATE,85.65,
4685,24/09/2024,3,2,3,2,1,55.0 €,2024-09-24,,55.0,
4686,09/23/2024,4,3,4,3,2,NULL,2024-09-23,,,MontoTotal_Raw nulo o vacío: NULL
4687,INVALID_DATE,5,4,5,4,3,57.0 €,,Fecha inválida: INVALID_DATE,57.0,
4688,2024-09-21,6,1,6,1,4,58.0 €,2024-09-21,,58.0,
4689,20/09/2024,7,2,7,2,5,104.5 USD,2024-09-20,,90.87,
4691,INVALID_DATE,2,4,2,4,2,61.0 €,,Fecha inválida: INVALID_DATE,61.0,
4692,2024-09-17,3,1,3,1,3,107.5 USD,2024-09-17,,93.48,
4693,16/09/2024,4,2,4,2,4,63.0 €,2024-09-16,,63.0,
4695,INVALID_DATE,6,4,6,4,1,110.5 USD,,Fecha inválida: INVALID_DATE,96.09,
4696,2024-09-13,7,1,7,1,2,66.0 €,2024-09-13,,66.0,
4699,INVALID_DATE,3,4,3,4,5,69.0 €,,Fecha inválida: INVALID_DATE,69.0,
4700,2024-09-09,4,1,4,1,1,-150.00 €,2024-09-09,,,MontoTotal_Raw negativo: -150.00 €
4702,09/07/2024,6,3,6,3,3,72.0 €,2024-07-09,,72.0,
4703,INVALID_DATE,7,4,7,4,4,73.0 €,,Fecha inválida: INVALID_DATE,73.0,
4706,09/03/2024,3,3,3,3,2,76.0 €,2024-03-09,,76.0,
4707,INVALID_DATE,4,4,4,4,3,122.5 USD,,Fecha inválida: INVALID_DATE,106.52,
4709,31/08/2024,6,2,6,2,5,79.0 €,2024-08-31,,79.0,
4710,08/30/2024,7,3,7,3,1,125.5 USD,2024-08-30,,109.13,
4711,INVALID_DATE,1,4,1,4,2,81.0 €,,Fecha inválida: INVALID_DATE,81.0,
4713,27/08/2024,3,2,3,2,4,128.5 USD,2024-08-27,,111.74,
4714,08/26/2024,4,3,4,3,5,84.0 €,2024-08-26,,84.0,
4715,INVALID_DATE,5,4,5,4,1,85.0 €,,Fecha inválida: INVALID_DATE,85.0,
4716,2024-08-24,6,1,6,1,2,131.5 USD,2024-08-24,,114.35,
4717,23/08/2024,7,2,7,2,3,87.0 €,2024-08-23,,87.0,
4719,INVALID_DATE,2,4,2,4,5,NULL,,Fecha inválida: INVALID_DATE,,MontoTotal_Raw nulo o vacío: NULL
4720,2024-08-20,3,1,3,1,1,90.0 €,2024-08-20,,90.0,
4721,19/08/2024,4,2,4,2,2,91.0 €,2024-08-19,,91.0,
4723,INVALID_DATE,6,4,6,4,4,93.0 €,,Fecha inválida: INVALID_DATE,93.0,
4724,2024-08-16,7,1,7,1,5,94.0 €,2024-08-16,,94.0,
4727,INVALID_DATE,3,4,3,4,3,97.0 €,,Fecha inválida: INVALID_DATE,97.0,
4728,2024-08-12,4,1,4,1,4,143.5 USD,2024-08-12,,124.78,
4730,08/10/2024,6,3,6,3,1,100.0 €,2024-10-08,,100.0,
4731,INVALID_DATE,7,4,7,4,2,146.5 USD,,Fecha inválida: INVALID_DATE,127.39,
4734,08/06/2024,3,3,3,3,5,149.5 USD,2024-06-08,,130.0,
4735,INVALID_DATE,4,4,4,4,1,105.0 €,,Fecha inválida: INVALID_DATE,105.0,
4737,03/08/2024,6,2,6,2,3,152.5 USD,2024-08-03,,132.61,
4738,08/02/2024,7,3,7,3,4,108.0 €,2024-02-08,,108.0,
4739,INVALID_DATE,1,4,1,4,5,109.0 €,,Fecha inválida: INVALID_DATE,109.0,
4741,30/07/2024,3,2,3,2,2,111.0 €,2024-07-30,,111.0,
4742,07/29/2024,4,3,4,3,3,112.0 €,2024-07-29,,112.0,
4743,INVALID_DATE,5,4,5,4,4,158.5 USD,,Fecha inválida: INVALID_DATE,137.83,
4744,2024-07-27,6,1,6,1,5,114.0 €,2024-07-27,,114.0,
4745,26/07/2024,7,2,7,2,1,115.0 €,2024-07-26,,115.0,
4747,INVALID_DATE,2,4,2,4,3,117.0 €,,Fecha inválida: INVALID_DATE,117.0,
4748,2024-07-23,3,1,3,1,4,118.0 €,2024-07-23,,118.0,
4749,22/07/2024,4,2,4,2,5,164.5 USD,2024-07-22,,143.04,
4750,07/21/2024,5,3,5,3,1,-150.00 €,2024-07-21,,,MontoTotal_Raw negativo: -150.00 €
4751,INVALID_DATE,6,4,6,4,2,121.0 €,,Fecha inválida: INVALID_DATE,121.0,
4752,2024-07-19,7,1,7,1,3,NULL,2024-07-19,,,MontoTotal_Raw nulo o vacío: NULL
4755,INVALID_DATE,3,4,3,4,1,170.5 USD,,Fecha inválida: INVALID_DATE,148.26,
4756,2024-07-15,4,1,4,1,2,126.0 €,2024-07-15,,126.0,
4758,07/13/2024,6,3,6,3,4,173.5 USD,2024-07-13,,150.87,
4759,INVALID_DATE,7,4,7,4,5,129.0 €,,Fecha inválida: INVALID_DATE,129.0,
4762,07/09/2024,3,3,3,3,3,132.0 €,2024-09-07,,132.0,
4763,INVALID_DATE,4,4,4,4,4,133.0 €,,Fecha inválida: INVALID_DATE,133.0,
4765,06/07/2024,6,2,6,2,1,135.0 €,2024-07-06,,135.0,
4766,07/05/2024,7,3,7,3,2,136.0 €,2024-05-07,,136.0,
4767,INVALID_DATE,1,4,1,4,3,182.5 USD,,Fecha inválida: INVALID_DATE,158.7,
4769,02/07/2024,3,2,3,2,5,139.0 €,2024-07-02,,139.0,
4770,07/01/2024,4,3,4,3,1,185.5 USD,2024-01-07,,161.3,
4771,INVALID_DATE,5,4,5,4,2,141.0 €,,Fecha inválida: INVALID_DATE,141.0,
4772,2024-06-29,6,1,6,1,3,142.0 €,2024-06-29,,142.0,
4773,28/06/2024,7,2,7,2,4,188.5 USD,2024-06-28,,163.91,
4775,INVALID_DATE,2,4,2,4,1,145.0 €,,Fecha inválida: INVALID_DATE,145.0,
4776,2024-06-25,3,1,3,1,2,191.5 USD,2024-06-25,,166.52,
4777,24/06/2024,4,2,4,2,3,147.0 €,2024-06-24,,147.0,
4779,INVALID_DATE,6,4,6,4,5,194.5 USD,,Fecha inválida: INVALID_DATE,169.13,
4780,2024-06-21,7,1,7,1,1,150.0 €,2024-06-21,,150.0,
4783,INVALID_DATE,3,4,3,4,4,153.0 €,,Fecha inválida: INVALID_DATE,153.0,
4784,2024-06-17,4,1,4,1,5,154.0 €,2024-06-17,,154.0,
4785,16/06/2024,5,2,5,2,1,NULL,2024-06-16,,,MontoTotal_Raw nulo o vacío: NULL
4786,06/15/2024,6,3,6,3,2,156.0 €,2024-06-15,,156.0,
4787,INVALID_DATE,7,4,7,4,3,157.0 €,,Fecha inválida: INVALID_DATE,157.0,
4790,06/11/2024,3,3,3,3,1,160.0 €,2024-11-06,,160.0,
4791,INVALID_DATE,4,4,4,4,2,206.5 USD,,Fecha inválida: INVALID_DATE,179.57,
4793,08/06/2024,6,2,6,2,4,163.0 €,2024-06-08,,163.0,
4794,06/07/2024,7,3,7,3,5,209.5 USD,2024-07-06,,182.17,
4795,INVALID_DATE,1,4,1,4,1,165.0 €,,Fecha inválida: INVALID_DATE,165.0,
4797,04/06/2024,3,2,3,2,3,212.5 USD,2024-06-04,,184.78,
4798,06/03/2024,4,3,4,3,4,168.0 €,2024-03-06,,168.0,
4799,INVALID_DATE,5,4,5,4,5,169.0 €,,Fecha inválida: INVALID_DATE,169.0,
4800,2024-06-01,6,1,6,1,1,-150.00 €,2024-06-01,,,MontoTotal_Raw negativo: -150.00 €
4801,31/05/2024,7,2,7,2,2,21.0 €,2024-05-31,,21.0,
4803,INVALID_DATE,2,4,2,4,4,18.5 USD,,Fecha inválida: INVALID_DATE,16.09,
4804,2024-05-28,3,1,3,1,5,24.0 €,2024-05-28,,24.0,
4805,27/05/2024,4,2,4,2,1,25.0 €,2024-05-27,,25.0,
4807,INVALID_DATE,6,4,6,4,3,27.0 €,,Fecha inválida: INVALID_DATE,27.0,
4808,2024-05-24,7,1,7,1,4,28.0 €,2024-05-24,,28.0,
4811,INVALID_DATE,3,4,3,4,2,31.0 €,,Fecha inválida: INVALID_DATE,31.0,
4812,2024-05-20,4,1,4,1,3,27.5 USD,2024-05-20,,23.91,
4814,05/18/2024,6,3,6,3,5,34.0 €,2024-05-18,,34.0,
4815,INVALID_DATE,7,4,7,4,1,30.5 USD,,Fecha inválida: INVALID_DATE,26.52,
4818,05/14/2024,3,3,3,3,4,NULL,2024-05-14,,,MontoTotal_Raw nulo o vacío: NULL
4819,INVALID_DATE,4,4,4,4,5,39.0 €,,Fecha inválida: INVALID_DATE,39.0,
4821,11/05/2024,6,2,6,2,2,36.5 USD,2024-05-11,,31.74,
4822,05/10/2024,7,3,7,3,3,42.0 €,2024-10-05,,42.0,
4823,INVALID_DATE,1,4,1,4,4,43.0 €,,Fecha inválida: INVALID_DATE,43.0,
4825,07/05/2024,3,2,3,2,1,45.0 €,2024-05-07,,45.0,
4826,05/06/2024,4,3,4,3,2,46.0 €,2024-06-05,,46.0,
4827,INVALID_DATE,5,4,5,4,3,42.5 USD,,Fecha inválida: INVALID_DATE,36.96,
4828,2024-05-04,6,1,6,1,4,48.0 €,2024-05-04,,48.0,
4829,03/05/2024,7,2,7,2,5,49.0 €,2024-05-03,,49.0,
4831,INVALID_DATE,2,4,2,4,2,51.0 €,,Fecha inválida: INVALID_DATE,51.0,
4832,2024-04-30,3,1,3,1,3,52.0 €,2024-04-30,,52.0,
4833,29/04/2024,4,2,4,2,4,48.5 USD,2024-04-29,,42.17,
4835,INVALID_DATE,6,4,6,4,1,55.0 €,,Fecha inválida: INVALID_DATE,55.0,
4836,2024-04-26,7,1,7,1,2,51.5 USD,2024-04-26,,44.78,
4839,INVALID_DATE,3,4,3,4,5,54.5 USD,,Fecha inválida: INVALID_DATE,47.39,
4840,2024-04-22,4,1,4,1,1,60.0 €,2024-04-22,,60.0,
4842,04/20/2024,6,3,6,3,3,57.5 USD,2024-04-20,,50.0,
4843,INVALID_DATE,7,4,7,4,4,63.0 €,,Fecha inválida: INVALID_DATE,63.0,
4846,04/16/2024,3,3,3,3,2,66.0 €,2024-04-16,,66.0,
4847,INVALID_DATE,4,4,4,4,3,67.0 €,,Fecha inválida: INVALID_DATE,67.0,
4849,13/04/2024,6,2,6,2,5,69.0 €,2024-04-13,,69.0,
4850,04/12/2024,7,3,7,3,1,-150.00 €,2024-12-04,,,MontoTotal_Raw negativo: -150.00 €
4851,INVALID_DATE,1,4,1,4,2,NULL,,Fecha inválida: INVALID_DATE,,MontoTotal_Raw nulo o vacío: NULL
4853,09/04/2024,3,2,3,2,4,73.0 €,2024-04-09,,73.0,
4854,04/08/2024,4,3,4,3,5,69.5 USD,2024-08-04,,60.43,
4855,INVALID_DATE,5,4,5,4,1,75.0 €,,Fecha inválida: INVALID_DATE,75.0,
4856,2024-04-06,6,1,6,1,2,76.0 €,2024-04-06,,76.0,
4857,05/04/2024,7,2,7,2,3,72.5 USD,2024-04-05,,63.04,
4859,INVALID_DATE,2,4,2,4,5,79.0 €,,Fecha inválida: INVALID_DATE,79.0,
4860,2024-04-02,3,1,3,1,1,75.5 USD,2024-04-02,,65.65,
4861,01/04/2024,4,2,4,2,2,81.0 €,2024-04-01,,81.0,
4863,INVALID_DATE,6,4,6,4,4,78.5 USD,,Fecha inválida: INVALID_DATE,68.26,
4864,2024-03-29,7,1,7,1,5,84.0 €,2024-03-29,,84.0,
4867,INVALID_DATE,3,4,3,4,3,87.0 €,,Fecha inválida: INVALID_DATE,87.0,
4868,2024-03-25,4,1,4,1,4,88.0 €,2024-03-25,,88.0,
4870,03/23/2024,6,3,6,3,1,90.0 €,2024-03-23,,90.0,
4871,INVALID_DATE,7,4,7,4,2,91.0 €,,Fecha inválida: INVALID_DATE,91.0,
4874,03/19/2024,3,3,3,3,5,94.0 €,2024-03-19,,94.0,
4875,INVALID_DATE,4,4,4,4,1,90.5 USD,,Fecha inválida: INVALID_DATE,78.7,
4877,16/03/2024,6,2,6,2,3,97.0 €,2024-03-16,,97.0,
4878,03/15/2024,7,3,7,3,4,93.5 USD,2024-03-15,,81.3,
4879,INVALID_DATE,1,4,1,4,5,99.0 €,,Fecha inválida: INVALID_DATE,99.0,
4881,12/03/2024,3,2,3,2,2,96.5 USD,2024-03-12,,83.91,
4882,03/11/2024,4,3,4,3,3,102.0 €,2024-11-03,,102.0,
4883,INVALID_DATE,5,4,5,4,4,103.0 €,,Fecha inválida: INVALID_DATE,103.0,
4884,2024-03-09,6,1,6,1,5,NULL,2024-03-09,,,MontoTotal_Raw nulo o vacío: NULL
4885,08/03/2024,7,2,7,2,1,105.0 €,2024-03-08,,105.0,
4887,INVALID_DATE,2,4,2,4,3,102.5 USD,,Fecha inválida: INVALID_DATE,89.13,
4888,2024-03-05,3,1,3,1,4,108.0 €,2024-03-05,,108.0,
4889,04/03/2024,4,2,4,2,5,109.0 €,2024-03-04,,109.0,
4891,INVALID_DATE,6,4,6,4,2,111.0 €,,Fecha inválida: INVALID_DATE,111.0,
4892,2024-03-01,7,1,7,1,3,112.0 €,2024-03-01,,112.0,
4895,INVALID_DATE,3,4,3,4,1,115.0 €,,Fecha inválida: INVALID_DATE,115.0,
4896,2024-02-26,4,1,4,1,2,111.5 USD,2024-02-26,,96.96,
4898,02/24/2024,6,3,6,3,4,118.0 €,2024-02-24,,118.0,
4899,INVALID_DATE,7,4,7,4,5,114.5 USD,,Fecha inválida: INVALID_DATE,99.57,
4900,2024-02-22,1,1,1,1,1,-150.00 €,2024-02-22,,,MontoTotal_Raw negativo: -150.00 €
4902,02/20/2024,3,3,3,3,3,117.5 USD,2024-02-20,,102.17,
4903,INVALID_DATE,4,4,4,4,4,123.0 €,,Fecha inválida: INVALID_DATE,123.0,
4905,17/02/2024,6,2,6,2,1,120.5 USD,2024-02-17,,104.78,
4906,02/16/2024,7,3,7,3,2,126.0 €,2024-02-16,,126.0,
4907,INVALID_DATE,1,4,1,4,3,127.0 €,,Fecha inválida: INVALID_DATE,127.0,
4909,13/02/2024,3,2,3,2,5,129.0 €,2024-02-13,,129.0,
4910,02/12/2024,4,3,4,3,1,130.0 €,2024-12-02,,130.0,
4911,INVALID_DATE,5,4,5,4,2,126.5 USD,,Fecha inválida: INVALID_DATE,110.0,
4912,2024-02-10,6,1,6,1,3,132.0 €,2024-02-10,,132.0,
4913,09/02/2024,7,2,7,2,4,133.0 €,2024-02-09,,133.0,
4915,INVALID_DATE,2,4,2,4,1,135.0 €,,Fecha inválida: INVALID_DATE,135.0,
4916,2024-02-06,3,1,3,1,2,136.0 €,2024-02-06,,136.0,
4917,05/02/2024,4,2,4,2,3,NULL,2024-02-05,,,MontoTotal_Raw nulo o vacío: NULL
4919,INVALID_DATE,6,4,6,4,5,139.0 €,,Fecha inválida: INVALID_DATE,139.0,
4920,2024-02-02,7,1,7,1,1,135.5 USD,2024-02-02,,117.83,
4923,INVALID_DATE,3,4,3,4,4,138.5 USD,,Fecha inválida: INVALID_DATE,120.43,
4924,2024-01-29,4,1,4,1,5,144.0 €,2024-01-29,,144.0,
4926,01/27/2024,6,3,6,3,2,141.5 USD,2024-01-27,,123.04,
4927,INVALID_DATE,7,4,7,4,3,147.0 €,,Fecha inválida: INVALID_DATE,147.0,
4930,01/23/2024,3,3,3,3,1,150.0 €,2024-01-23,,150.0,
4931,INVALID_DATE,4,4,4,4,2,151.0 €,,Fecha inválida: INVALID_DATE,151.0,
4933,20/01/2024,6,2,6,2,4,153.0 €,2024-01-20,,153.0,
4934,01/19/2024,7,3,7,3,5,154.0 €,2024-01-19,,154.0,
4935,INVALID_DATE,1,4,1,4,1,150.5 USD,,Fecha inválida: INVALID_DATE,130.87,
4937,16/01/2024,3,2,3,2,3,157.0 €,2024-01-16,,157.0,
4938,01/15/2024,4,3,4,3,4,153.5 USD,2024-01-15,,133.48,
4939,INVALID_DATE,5,4,5,4,5,159.0 €,,Fecha inválida: INVALID_DATE,159.0,
4940,2024-01-13,6,1,6,1,1,160.0 €,2024-01-13,,160.0,
4941,12/01/2024,7,2,7,2,2,156.5 USD,2024-01-12,,136.09,
4943,INVALID_DATE,2,4,2,4,4,163.0 €,,Fecha inválida: INVALID_DATE,163.0,
4944,2024-01-09,3,1,3,1,5,159.5 USD,2024-01-09,,138.7,
4945,08/01/2024,4,2,4,2,1,165.0 €,2024-01-08,,165.0,
4947,INVALID_DATE,6,4,6,4,3,162.5 USD,,Fecha inválida: INVALID_DATE,141.3,
4948,2024-01-05,7,1,7,1,4,168.0 €,2024-01-05,,168.0,
4950,01/03/2024,2,3,2,3,1,-150.00 €,2024-03-01,,,MontoTotal_Raw negativo: -150.00 €
4951,INVALID_DATE,3,4,3,4,2,21.0 €,,Fecha inválida: INVALID_DATE,21.0,
4952,2024-01-01,4,1,4,1,3,22.0 €,2024-01-01,,22.0,
4954,12/30/2023,6,3,6,3,5,24.0 €,2023-12-30,,24.0,
4955,INVALID_DATE,7,4,7,4,1,25.0 €,,Fecha inválida: INVALID_DATE,25.0,
4958,12/26/2023,3,3,3,3,4,28.0 €,2023-12-26,,28.0,
4959,INVALID_DATE,4,4,4,4,5,174.5 USD,,Fecha inválida: INVALID_DATE,151.74,
4961,23/12/2023,6,2,6,2,2,31.0 €,2023-12-23,,31.0,
4962,12/22/2023,7,3,7,3,3,177.5 USD,2023-12-22,,154.35,
4963,INVALID_DATE,1,4,1,4,4,33.0 €,,Fecha inválida: INVALID_DATE,33.0,
4965,19/12/2023,3,2,3,2,1,180.5 USD,2023-12-19,,156.96,
4966,12/18/2023,4,3,4,3,2,36.0 €,2023-12-18,,36.0,
4967,INVALID_DATE,5,4,5,4,3,37.0 €,,Fecha inválida: INVALID_DATE,37.0,
4968,2023-12-16,6,1,6,1,4,183.5 USD,2023-12-16,,159.57,
4969,15/12/2023,7,2,7,2,5,39.0 €,2023-12-15,,39.0,
4971,INVALID_DATE,2,4,2,4,2,186.5 USD,,Fecha inválida: INVALID_DATE,162.17,
4972,2023-12-12,3,1,3,1,3,42.0 €,2023-12-12,,42.0,
4973,11/12/2023,4,2,4,2,4,43.0 €,2023-12-11,,43.0,
4975,INVALID_DATE,6,4,6,4,1,45.0 €,,Fecha inválida: INVALID_DATE,45.0,
4976,2023-12-08,7,1,7,1,2,46.0 €,2023-12-08,,46.0,
4979,INVALID_DATE,3,4,3,4,5,49.0 €,,Fecha inválida: INVALID_DATE,49.0,
4980,2023-12-04,4,1,4,1,1,195.5 USD,2023-12-04,,170.0,
4982,12/02/2023,6,3,6,3,3,52.0 €,2023-02-12,,52.0,
4983,INVALID_DATE,7,4,7,4,4,NULL,,Fecha inválida: INVALID_DATE,,MontoTotal_Raw nulo o vacío: NULL
4986,11/28/2023,3,3,3,3,2,201.5 USD,2023-11-28,,175.22,
4987,INVALID_DATE,4,4,4,4,3,57.0 €,,Fecha inválida: INVALID_DATE,57.0,
4989,25/11/2023,6,2,6,2,5,204.5 USD,2023-11-25,,177.83,
4990,11/24/2023,7,3,7,3,1,60.0 €,2023-11-24,,60.0,
4991,INVALID_DATE,1,4,1,4,2,61.0 €,,Fecha inválida: INVALID_DATE,61.0,
4993,21/11/2023,3,2,3,2,4,63.0 €,2023-11-21,,63.0,
