VentaID,Fecha,ProductoID,VendedorID,ClienteID,UbicacionID,Cantidad,MontoTotal_Raw,fecha_parseada,_motivo_fecha,monto_eur,_motivo_monto
2352,2025-08-23,1,1,1,1,3,167.5 USD,2025-08-23,,145.65,
2353,22/08/2025,2,2,2,2,4,123.0 €,2025-08-22,,123.0,
2356,2025-08-19,5,1,5,1,2,126.0 €,2025-08-19,,126.0,
2360,2025-08-15,2,1,2,1,1,130.0 €,2025-08-15,,130.0,
2366,08/09/2025,1,3,1,3,2,136.0 €,2025-09-08,,136.0,
2370,08/05/2025,5,3,5,3,1,185.5 USD,2025-05-08,,161.3,
2373,02/08/2025,1,2,1,2,4,188.5 USD,2025-08-02,,163.91,
2374,08/01/2025,2,3,2,3,5,144.0 €,2025-01-08,,144.0,
2377,29/07/2025,5,2,5,2,3,147.0 €,2025-07-29,,147.0,
2380,2025-07-26,1,1,1,1,1,150.0 €,2025-07-26,,150.0,
2381,25/07/2025,2,2,2,2,2,151.0 €,2025-07-25,,151.0,
2384,2025-07-22,5,1,5,1,5,154.0 €,2025-07-22,,154.0,
2388,2025-07-18,2,1,2,1,4,203.5 USD,2025-07-18,,176.96,
2394,07/12/2025,1,3,1,3,5,209.5 USD,2025-12-07,,182.17,
2398,07/08/2025,5,3,5,3,4,168.0 €,2025-08-07,,168.0,
2401,05/07/2025,1,2,1,2,2,21.0 €,2025-07-05,,21.0,
2402,07/04/2025,2,3,2,3,3,22.0 €,2025-04-07,,22.0,
2405,01/07/2025,5,2,5,2,1,25.0 €,2025-07-01,,25.0,
2408,2025-06-28,1,1,1,1,4,28.0 €,2025-06-28,,28.0,
2412,2025-06-24,5,1,5,1,3,27.5 USD,2025-06-24,,23.91,
2416,2025-06-20,2,1,2,1,2,36.0 €,2025-06-20,,36.0,
2422,06/14/2025,1,3,1,3,3,42.0 €,2025-06-14,,42.0,
2426,06/10/2025,5,3,5,3,2,46.0 €,2025-10-06,,46.0,
2429,07/06/2025,1,2,1,2,5,49.0 €,2025-06-07,,49.0,
2430,06/06/2025,2,3,2,3,1,45.5 USD,2025-06-06,,39.57,
2433,03/06/2025,5,2,5,2,4,48.5 USD,2025-06-03,,42.17,
2436,2025-05-31,1,1,1,1,2,51.5 USD,2025-05-31,,44.78,
2437,30/05/2025,2,2,2,2,3,57.0 €,2025-05-30,,57.0,
2440,2025-05-27,5,1,5,1,1,60.0 €,2025-05-27,,60.0,
2444,2025-05-23,2,1,2,1,5,64.0 €,2025-05-23,,64.0,
2454,05/13/2025,5,3,5,3,5,69.5 USD,2025-05-13,,60.43,
2457,10/05/2025,1,2,1,2,3,72.5 USD,2025-05-10,,63.04,
2458,05/09/2025,2,3,2,3,4,78.0 €,2025-09-05,,78.0,
2461,06/05/2025,5,2,5,2,2,81.0 €,2025-05-06,,81.0,
2464,2025-05-03,1,1,1,1,5,84.0 €,2025-05-03,,84.0,
2465,02/05/2025,2,2,2,2,1,85.0 €,2025-05-02,,85.0,
2468,2025-04-29,5,1,5,1,4,88.0 €,2025-04-29,,88.0,
2472,2025-04-25,2,1,2,1,3,87.5 USD,2025-04-25,,76.09,
2478,04/19/2025,1,3,1,3,4,93.5 USD,2025-04-19,,81.3,
2482,04/15/2025,5,3,5,3,3,102.0 €,2025-04-15,,102.0,
2485,12/04/2025,1,2,1,2,1,105.0 €,2025-04-12,,105.0,
2486,04/11/2025,2,3,2,3,2,106.0 €,2025-11-04,,106.0,
2489,08/04/2025,5,2,5,2,5,109.0 €,2025-04-08,,109.0,
2492,2025-04-05,1,1,1,1,3,112.0 €,2025-04-05,,112.0,
2493,04/04/2025,2,2,2,2,4,108.5 USD,2025-04-04,,94.35,
2496,2025-04-01,5,1,5,1,2,111.5 USD,2025-04-01,,96.96,
2506,03/22/2025,1,3,1,3,2,126.0 €,2025-03-22,,126.0,
2510,03/18/2025,5,3,5,3,1,130.0 €,2025-03-18,,130.0,
2513,15/03/2025,1,2,1,2,4,133.0 €,2025-03-15,,133.0,
2514,03/14/2025,2,3,2,3,5,129.5 USD,2025-03-14,,112.61,
2517,11/03/2025,5,2,5,2,3,132.5 USD,2025-03-11,,115.22,
2520,2025-03-08,1,1,1,1,1,135.5 USD,2025-03-08,,117.83,
2521,07/03/2025,2,2,2,2,2,141.0 €,2025-03-07,,141.0,
2524,2025-03-04,5,1,5,1,5,144.0 €,2025-03-04,,144.0,
2528,2025-02-28,2,1,2,1,4,148.0 €,2025-02-28,,148.0,
2534,02/22/2025,1,3,1,3,5,154.0 €,2025-02-22,,154.0,
2538,02/18/2025,5,3,5,3,4,153.5 USD,2025-02-18,,133.48,
2542,02/14/2025,2,3,2,3,3,162.0 €,2025-02-14,,162.0,
2545,11/02/2025,5,2,5,2,1,165.0 €,2025-02-11,,165.0,
2548,2025-02-08,1,1,1,1,4,168.0 €,2025-02-08,,168.0,
2549,07/02/2025,2,2,2,2,5,169.0 €,2025-02-07,,169.0,
2552,2025-02-04,5,1,5,1,3,22.0 €,2025-02-04,,22.0,
2556,2025-01-31,2,1,2,1,2,171.5 USD,2025-01-31,,149.13,
2562,01/25/2025,1,3,1,3,3,177.5 USD,2025-01-25,,154.35,
2566,01/21/2025,5,3,5,3,2,36.0 €,2025-01-21,,36.0,
2569,18/01/2025,1,2,1,2,5,39.0 €,2025-01-18,,39.0,
2570,01/17/2025,2,3,2,3,1,40.0 €,2025-01-17,,40.0,
2573,14/01/2025,5,2,5,2,4,43.0 €,2025-01-14,,43.0,
2576,2025-01-11,1,1,1,1,2,46.0 €,2025-01-11,,46.0,
2577,10/01/2025,2,2,2,2,3,192.5 USD,2025-01-10,,167.39,
2580,2025-01-07,5,1,5,1,1,195.5 USD,2025-01-07,,170.0,
2584,2025-01-03,2,1,2,1,5,54.0 €,2025-01-03,,54.0,
2590,12/28/2024,1,3,1,3,1,60.0 €,2024-12-28,,60.0,
2594,12/24/2024,5,3,5,3,5,64.0 €,2024-12-24,,64.0,
2597,21/12/2024,1,2,1,2,3,67.0 €,2024-12-21,,67.0,
2598,12/20/2024,2,3,2,3,4,213.5 USD,2024-12-20,,185.65,
2601,17/12/2024,5,2,5,2,2,16.5 USD,2024-12-17,,14.35,
2604,2024-12-14,1,1,1,1,5,19.5 USD,2024-12-14,,16.96,
2605,13/12/2024,2,2,2,2,1,75.0 €,2024-12-13,,75.0,
2608,2024-12-10,5,1,5,1,4,78.0 €,2024-12-10,,78.0,
2612,2024-12-06,2,1,2,1,3,82.0 €,2024-12-06,,82.0,
2618,11/30/2024,1,3,1,3,4,88.0 €,2024-11-30,,88.0,
2622,11/26/2024,5,3,5,3,3,37.5 USD,2024-11-26,,32.61,
2625,23/11/2024,1,2,1,2,1,40.5 USD,2024-11-23,,35.22,
2626,11/22/2024,2,3,2,3,2,96.0 €,2024-11-22,,96.0,
2629,19/11/2024,5,2,5,2,5,99.0 €,2024-11-19,,99.0,
2632,2024-11-16,1,1,1,1,3,102.0 €,2024-11-16,,102.0,
2633,15/11/2024,2,2,2,2,4,103.0 €,2024-11-15,,103.0,
2636,2024-11-12,5,1,5,1,2,106.0 €,2024-11-12,,106.0,
2646,11/02/2024,1,3,1,3,2,61.5 USD,2024-02-11,,53.48,
2653,26/10/2024,1,2,1,2,4,123.0 €,2024-10-26,,123.0,
2654,10/25/2024,2,3,2,3,5,124.0 €,2024-10-25,,124.0,
2657,22/10/2024,5,2,5,2,3,127.0 €,2024-10-22,,127.0,
2660,2024-10-19,1,1,1,1,1,130.0 €,2024-10-19,,130.0,
2661,18/10/2024,2,2,2,2,2,76.5 USD,2024-10-18,,66.52,
2664,2024-10-15,5,1,5,1,5,79.5 USD,2024-10-15,,69.13,
2668,2024-10-11,2,1,2,1,4,138.0 €,2024-10-11,,138.0,
2674,10/05/2024,1,3,1,3,5,144.0 €,2024-05-10,,144.0,
2678,10/01/2024,5,3,5,3,4,148.0 €,2024-01-10,,148.0,
2681,28/09/2024,1,2,1,2,2,151.0 €,2024-09-28,,151.0,
2682,09/27/2024,2,3,2,3,3,97.5 USD,2024-09-27,,84.78,
2685,24/09/2024,5,2,5,2,1,100.5 USD,2024-09-24,,87.39,
2688,2024-09-21,1,1,1,1,4,103.5 USD,2024-09-21,,90.0,
2689,20/09/2024,2,2,2,2,5,159.0 €,2024-09-20,,159.0,
2692,2024-09-17,5,1,5,1,3,162.0 €,2024-09-17,,162.0,
2696,2024-09-13,2,1,2,1,2,166.0 €,2024-09-13,,166.0,
2702,09/07/2024,1,3,1,3,3,22.0 €,2024-07-09,,22.0,
2709,31/08/2024,1,2,1,2,5,124.5 USD,2024-08-31,,108.26,
2710,08/30/2024,2,3,2,3,1,30.0 €,2024-08-30,,30.0,
2713,27/08/2024,5,2,5,2,4,33.0 €,2024-08-27,,33.0,
2716,2024-08-24,1,1,1,1,2,36.0 €,2024-08-24,,36.0,
2717,23/08/2024,2,2,2,2,3,37.0 €,2024-08-23,,37.0,
2720,2024-08-20,5,1,5,1,1,40.0 €,2024-08-20,,40.0,
2724,2024-08-16,2,1,2,1,5,139.5 USD,2024-08-16,,121.3,
2730,08/10/2024,1,3,1,3,1,145.5 USD,2024-10-08,,126.52,
2734,08/06/2024,5,3,5,3,5,54.0 €,2024-06-08,,54.0,
2737,03/08/2024,1,2,1,2,3,57.0 €,2024-08-03,,57.0,
2738,08/02/2024,2,3,2,3,4,58.0 €,2024-02-08,,58.0,
2741,30/07/2024,5,2,5,2,2,61.0 €,2024-07-30,,61.0,
2744,2024-07-27,1,1,1,1,5,64.0 €,2024-07-27,,64.0,
2745,26/07/2024,2,2,2,2,1,160.5 USD,2024-07-26,,139.57,
2748,2024-07-23,5,1,5,1,4,163.5 USD,2024-07-23,,142.17,
2752,2024-07-19,2,1,2,1,3,72.0 €,2024-07-19,,72.0,
2758,07/13/2024,1,3,1,3,4,78.0 €,2024-07-13,,78.0,
2762,07/09/2024,5,3,5,3,3,82.0 €,2024-09-07,,82.0,
2765,06/07/2024,1,2,1,2,1,85.0 €,2024-07-06,,85.0,
2766,07/05/2024,2,3,2,3,2,181.5 USD,2024-05-07,,157.83,
2769,02/07/2024,5,2,5,2,5,184.5 USD,2024-07-02,,160.43,
2773,28/06/2024,2,2,2,2,4,93.0 €,2024-06-28,,93.0,
2776,2024-06-25,5,1,5,1,2,96.0 €,2024-06-25,,96.0,
2780,2024-06-21,2,1,2,1,1,100.0 €,2024-06-21,,100.0,
2786,06/15/2024,1,3,1,3,2,106.0 €,2024-06-15,,106.0,
2790,06/11/2024,5,3,5,3,1,205.5 USD,2024-11-06,,178.7,
2793,08/06/2024,1,2,1,2,4,208.5 USD,2024-06-08,,181.3,
2794,06/07/2024,2,3,2,3,5,114.0 €,2024-07-06,,114.0,
2797,04/06/2024,5,2,5,2,3,117.0 €,2024-06-04,,117.0,
2801,31/05/2024,2,2,2,2,2,121.0 €,2024-05-31,,121.0,
2804,2024-05-28,5,1,5,1,5,124.0 €,2024-05-28,,124.0,
2808,2024-05-24,2,1,2,1,4,23.5 USD,2024-05-24,,20.43,
2814,05/18/2024,1,3,1,3,5,29.5 USD,2024-05-18,,25.65,
2818,05/14/2024,5,3,5,3,4,138.0 €,2024-05-14,,138.0,
2821,11/05/2024,1,2,1,2,2,141.0 €,2024-05-11,,141.0,
2822,05/10/2024,2,3,2,3,3,142.0 €,2024-10-05,,142.0,
2825,07/05/2024,5,2,5,2,1,145.0 €,2024-05-07,,145.0,
2828,2024-05-04,1,1,1,1,4,148.0 €,2024-05-04,,148.0,
2829,03/05/2024,2,2,2,2,5,44.5 USD,2024-05-03,,38.7,
2832,2024-04-30,5,1,5,1,3,47.5 USD,2024-04-30,,41.3,
2836,2024-04-26,2,1,2,1,2,156.0 €,2024-04-26,,156.0,
2842,04/20/2024,1,3,1,3,3,162.0 €,2024-04-20,,162.0,
2846,04/16/2024,5,3,5,3,2,166.0 €,2024-04-16,,166.0,
2849,13/04/2024,1,2,1,2,5,169.0 €,2024-04-13,,169.0,
2853,09/04/2024,5,2,5,2,4,68.5 USD,2024-04-09,,59.57,
2856,2024-04-06,1,1,1,1,2,71.5 USD,2024-04-06,,62.17,
2857,05/04/2024,2,2,2,2,3,27.0 €,2024-04-05,,27.0,
2860,2024-04-02,5,1,5,1,1,30.0 €,2024-04-02,,30.0,
2864,2024-03-29,2,1,2,1,5,34.0 €,2024-03-29,,34.0,
2870,03/23/2024,1,3,1,3,1,40.0 €,2024-03-23,,40.0,
2874,03/19/2024,5,3,5,3,5,89.5 USD,2024-03-19,,77.83,
2877,16/03/2024,1,2,1,2,3,92.5 USD,2024-03-16,,80.43,
2878,03/15/2024,2,3,2,3,4,48.0 €,2024-03-15,,48.0,
2881,12/03/2024,5,2,5,2,2,51.0 €,2024-03-12,,51.0,
2884,2024-03-09,1,1,1,1,5,54.0 €,2024-03-09,,54.0,
2885,08/03/2024,2,2,2,2,1,55.0 €,2024-03-08,,55.0,
2888,2024-03-05,5,1,5,1,4,58.0 €,2024-03-05,,58.0,
2892,2024-03-01,2,1,2,1,3,107.5 USD,2024-03-01,,93.48,
2898,02/24/2024,1,3,1,3,4,113.5 USD,2024-02-24,,98.7,
2902,02/20/2024,5,3,5,3,3,72.0 €,2024-02-20,,72.0,
2905,17/02/2024,1,2,1,2,1,75.0 €,2024-02-17,,75.0,
2906,02/16/2024,2,3,2,3,2,76.0 €,2024-02-16,,76.0,
2909,13/02/2024,5,2,5,2,5,79.0 €,2024-02-13,,79.0,
2912,2024-02-10,1,1,1,1,3,82.0 €,2024-02-10,,82.0,
2913,09/02/2024,2,2,2,2,4,128.5 USD,2024-02-09,,111.74,
2916,2024-02-06,5,1,5,1,2,131.5 USD,2024-02-06,,114.35,
2920,2024-02-02,2,1,2,1,1,90.0 €,2024-02-02,,90.0,
2926,01/27/2024,1,3,1,3,2,96.0 €,2024-01-27,,96.0,
2930,01/23/2024,5,3,5,3,1,100.0 €,2024-01-23,,100.0,
2933,20/01/2024,1,2,1,2,4,103.0 €,2024-01-20,,103.0,
2934,01/19/2024,2,3,2,3,5,149.5 USD,2024-01-19,,130.0,
2940,2024-01-13,1,1,1,1,1,155.5 USD,2024-01-13,,135.22,
2941,12/01/2024,2,2,2,2,2,111.0 €,2024-01-12,,111.0,
2944,2024-01-09,5,1,5,1,5,114.0 €,2024-01-09,,114.0,
2948,2024-01-05,2,1,2,1,4,118.0 €,2024-01-05,,118.0,
2954,12/30/2023,1,3,1,3,5,124.0 €,2023-12-30,,124.0,
2958,12/26/2023,5,3,5,3,4,173.5 USD,2023-12-26,,150.87,
2961,23/12/2023,1,2,1,2,2,176.5 USD,2023-12-23,,153.48,
2962,12/22/2023,2,3,2,3,3,132.0 €,2023-12-22,,132.0,
2965,19/12/2023,5,2,5,2,1,135.0 €,2023-12-19,,135.0,
2968,2023-12-16,1,1,1,1,4,138.0 €,2023-12-16,,138.0,
2969,15/12/2023,2,2,2,2,5,139.0 €,2023-12-15,,139.0,
2972,2023-12-12,5,1,5,1,3,142.0 €,2023-12-12,,142.0,
2976,2023-12-08,2,1,2,1,2,191.5 USD,2023-12-08,,166.52,
2982,12/02/2023,1,3,1,3,3,197.5 USD,2023-02-12,,171.74,
2986,11/28/2023,5,3,5,3,2,156.0 €,2023-11-28,,156.0,
2989,25/11/2023,1,2,1,2,5,159.0 €,2023-11-25,,159.0,
2990,11/24/2023,2,3,2,3,1,160.0 €,2023-11-24,,160.0,
2993,21/11/2023,5,2,5,2,4,163.0 €,2023-11-21,,163.0,
2996,2023-11-18,1,1,1,1,2,166.0 €,2023-11-18,,166.0,
2997,17/11/2023,2,2,2,2,3,212.5 USD,2023-11-17,,184.78,
3004,2026-08-06,2,1,2,1,5,24.0 €,2026-08-06,,24.0,
3010,07/31/2026,1,3,1,3,1,30.0 €,2026-07-31,,30.0,
3014,07/27/2026,5,3,5,3,5,34.0 €,2026-07-27,,34.0,
3017,24/07/2026,1,2,1,2,3,37.0 €,2026-07-24,,37.0,
3018,07/23/2026,2,3,2,3,4,33.5 USD,2026-07-23,,29.13,
3021,20/07/2026,5,2,5,2,2,36.5 USD,2026-07-20,,31.74,
3024,2026-07-17,1,1,1,1,5,39.5 USD,2026-07-17,,34.35,
3025,16/07/2026,2,2,2,2,1,45.0 €,2026-07-16,,45.0,
3028,2026-07-13,5,1,5,1,4,48.0 €,2026-07-13,,48.0,
3032,2026-07-09,2,1,2,1,3,52.0 €,2026-07-09,,52.0,
3038,07/03/2026,1,3,1,3,4,58.0 €,2026-03-07,,58.0,
3042,06/29/2026,5,3,5,3,3,57.5 USD,2026-06-29,,50.0,
3045,26/06/2026,1,2,1,2,1,60.5 USD,2026-06-26,,52.61,
3046,06/25/2026,2,3,2,3,2,66.0 €,2026-06-25,,66.0,
3049,22/06/2026,5,2,5,2,5,69.0 €,2026-06-22,,69.0,
3052,2026-06-19,1,1,1,1,3,72.0 €,2026-06-19,,72.0,
3053,18/06/2026,2,2,2,2,4,73.0 €,2026-06-18,,73.0,
3056,2026-06-15,5,1,5,1,2,76.0 €,2026-06-15,,76.0,
3060,2026-06-11,2,1,2,1,1,75.5 USD,2026-06-11,,65.65,
3066,06/05/2026,1,3,1,3,2,81.5 USD,2026-05-06,,70.87,
3070,06/01/2026,5,3,5,3,1,90.0 €,2026-01-06,,90.0,
3073,29/05/2026,1,2,1,2,4,93.0 €,2026-05-29,,93.0,
3074,05/28/2026,2,3,2,3,5,94.0 €,2026-05-28,,94.0,
3077,25/05/2026,5,2,5,2,3,97.0 €,2026-05-25,,97.0,
3080,2026-05-22,1,1,1,1,1,100.0 €,2026-05-22,,100.0,
3081,21/05/2026,2,2,2,2,2,96.5 USD,2026-05-21,,83.91,
3084,2026-05-18,5,1,5,1,5,99.5 USD,2026-05-18,,86.52,
3088,2026-05-14,2,1,2,1,4,108.0 €,2026-05-14,,108.0,
3094,05/08/2026,1,3,1,3,5,114.0 €,2026-08-05,,114.0,
3098,05/04/2026,5,3,5,3,4,118.0 €,2026-04-05,,118.0,
3101,01/05/2026,1,2,1,2,2,121.0 €,2026-05-01,,121.0,
3105,27/04/2026,5,2,5,2,1,120.5 USD,2026-04-27,,104.78,
3108,2026-04-24,1,1,1,1,4,123.5 USD,2026-04-24,,107.39,
3109,23/04/2026,2,2,2,2,5,129.0 €,2026-04-23,,129.0,
3112,2026-04-20,5,1,5,1,3,132.0 €,2026-04-20,,132.0,
3116,2026-04-16,2,1,2,1,2,136.0 €,2026-04-16,,136.0,
3122,04/10/2026,1,3,1,3,3,142.0 €,2026-10-04,,142.0,
3126,04/06/2026,5,3,5,3,2,141.5 USD,2026-06-04,,123.04,
3129,03/04/2026,1,2,1,2,5,144.5 USD,2026-04-03,,125.65,
3130,04/02/2026,2,3,2,3,1,150.0 €,2026-02-04,,150.0,
3133,30/03/2026,5,2,5,2,4,153.0 €,2026-03-30,,153.0,
3136,2026-03-27,1,1,1,1,2,156.0 €,2026-03-27,,156.0,
3137,26/03/2026,2,2,2,2,3,157.0 €,2026-03-26,,157.0,
3140,2026-03-23,5,1,5,1,1,160.0 €,2026-03-23,,160.0,
3144,2026-03-19,2,1,2,1,5,159.5 USD,2026-03-19,,138.7,
3154,03/09/2026,5,3,5,3,5,24.0 €,2026-09-03,,24.0,
3157,06/03/2026,1,2,1,2,3,27.0 €,2026-03-06,,27.0,
3158,03/05/2026,2,3,2,3,4,28.0 €,2026-05-03,,28.0,
3161,02/03/2026,5,2,5,2,2,31.0 €,2026-03-02,,31.0,
3164,2026-02-27,1,1,1,1,5,34.0 €,2026-02-27,,34.0,
3165,26/02/2026,2,2,2,2,1,180.5 USD,2026-02-26,,156.96,
3172,2026-02-19,2,1,2,1,3,42.0 €,2026-02-19,,42.0,
3178,02/13/2026,1,3,1,3,4,48.0 €,2026-02-13,,48.0,
3182,02/09/2026,5,3,5,3,3,52.0 €,2026-09-02,,52.0,
3185,06/02/2026,1,2,1,2,1,55.0 €,2026-02-06,,55.0,
3186,02/05/2026,2,3,2,3,2,201.5 USD,2026-05-02,,175.22,
3189,02/02/2026,5,2,5,2,5,204.5 USD,2026-02-02,,177.83,
3192,2026-01-30,1,1,1,1,3,207.5 USD,2026-01-30,,180.43,
3193,29/01/2026,2,2,2,2,4,63.0 €,2026-01-29,,63.0,
3196,2026-01-26,5,1,5,1,2,66.0 €,2026-01-26,,66.0,
3206,01/16/2026,1,3,1,3,2,76.0 €,2026-01-16,,76.0,
3210,01/12/2026,5,3,5,3,1,25.5 USD,2026-12-01,,22.17,
3213,09/01/2026,1,2,1,2,4,28.5 USD,2026-01-09,,24.78,
3214,01/08/2026,2,3,2,3,5,84.0 €,2026-08-01,,84.0,
3217,05/01/2026,5,2,5,2,3,87.0 €,2026-01-05,,87.0,
3220,2026-01-02,1,1,1,1,1,90.0 €,2026-01-02,,90.0,
3221,01/01/2026,2,2,2,2,2,91.0 €,2026-01-01,,91.0,
3224,2025-12-29,5,1,5,1,5,94.0 €,2025-12-29,,94.0,
3228,2025-12-25,2,1,2,1,4,43.5 USD,2025-12-25,,37.83,
3238,12/15/2025,5,3,5,3,4,108.0 €,2025-12-15,,108.0,
3241,12/12/2025,1,2,1,2,2,111.0 €,2025-12-12,,111.0,
3242,12/11/2025,2,3,2,3,3,112.0 €,2025-11-12,,112.0,
3245,08/12/2025,5,2,5,2,1,115.0 €,2025-12-08,,115.0,
3248,2025-12-05,1,1,1,1,4,118.0 €,2025-12-05,,118.0,
3249,04/12/2025,2,2,2,2,5,64.5 USD,2025-12-04,,56.09,
3252,2025-12-01,5,1,5,1,3,67.5 USD,2025-12-01,,58.7,
3256,2025-11-27,2,1,2,1,2,126.0 €,2025-11-27,,126.0,
3262,11/21/2025,1,3,1,3,3,132.0 €,2025-11-21,,132.0,
3266,11/17/2025,5,3,5,3,2,136.0 €,2025-11-17,,136.0,
3269,14/11/2025,1,2,1,2,5,139.0 €,2025-11-14,,139.0,
3270,11/13/2025,2,3,2,3,1,85.5 USD,2025-11-13,,74.35,
3273,10/11/2025,5,2,5,2,4,88.5 USD,2025-11-10,,76.96,
3276,2025-11-07,1,1,1,1,2,91.5 USD,2025-11-07,,79.57,
3277,06/11/2025,2,2,2,2,3,147.0 €,2025-11-06,,147.0,
3280,2025-11-03,5,1,5,1,1,150.0 €,2025-11-03,,150.0,
3284,2025-10-30,2,1,2,1,5,154.0 €,2025-10-30,,154.0,
3290,10/24/2025,1,3,1,3,1,160.0 €,2025-10-24,,160.0,
3294,10/20/2025,5,3,5,3,5,109.5 USD,2025-10-20,,95.22,
3297,17/10/2025,1,2,1,2,3,112.5 USD,2025-10-17,,97.83,
3298,10/16/2025,2,3,2,3,4,168.0 €,2025-10-16,,168.0,
3301,13/10/2025,5,2,5,2,2,21.0 €,2025-10-13,,21.0,
3304,2025-10-10,1,1,1,1,5,24.0 €,2025-10-10,,24.0,
3305,09/10/2025,2,2,2,2,1,25.0 €,2025-10-09,,25.0,
3308,2025-10-06,5,1,5,1,4,28.0 €,2025-10-06,,28.0,
3312,2025-10-02,2,1,2,1,3,127.5 USD,2025-10-02,,110.87,
3318,09/26/2025,1,3,1,3,4,133.5 USD,2025-09-26,,116.09,
3322,09/22/2025,5,3,5,3,3,42.0 €,2025-09-22,,42.0,
3325,19/09/2025,1,2,1,2,1,45.0 €,2025-09-19,,45.0,
3326,09/18/2025,2,3,2,3,2,46.0 €,2025-09-18,,46.0,
3329,15/09/2025,5,2,5,2,5,49.0 €,2025-09-15,,49.0,
3332,2025-09-12,1,1,1,1,3,52.0 €,2025-09-12,,52.0,
3336,2025-09-08,5,1,5,1,2,151.5 USD,2025-09-08,,131.74,
3340,2025-09-04,2,1,2,1,1,60.0 €,2025-09-04,,60.0,
3346,08/29/2025,1,3,1,3,2,66.0 €,2025-08-29,,66.0,
3353,22/08/2025,1,2,1,2,4,73.0 €,2025-08-22,,73.0,
3354,08/21/2025,2,3,2,3,5,169.5 USD,2025-08-21,,147.39,
3357,18/08/2025,5,2,5,2,3,172.5 USD,2025-08-18,,150.0,
3360,2025-08-15,1,1,1,1,1,175.5 USD,2025-08-15,,152.61,
3361,14/08/2025,2,2,2,2,2,81.0 €,2025-08-14,,81.0,
3364,2025-08-11,5,1,5,1,5,84.0 €,2025-08-11,,84.0,
3368,2025-08-07,2,1,2,1,4,88.0 €,2025-08-07,,88.0,
3374,08/01/2025,1,3,1,3,5,94.0 €,2025-01-08,,94.0,
3378,07/28/2025,5,3,5,3,4,193.5 USD,2025-07-28,,168.26,
3381,25/07/2025,1,2,1,2,2,196.5 USD,2025-07-25,,170.87,
3382,07/24/2025,2,3,2,3,3,102.0 €,2025-07-24,,102.0,
3385,21/07/2025,5,2,5,2,1,105.0 €,2025-07-21,,105.0,
3388,2025-07-18,1,1,1,1,4,108.0 €,2025-07-18,,108.0,
3389,17/07/2025,2,2,2,2,5,109.0 €,2025-07-17,,109.0,
3392,2025-07-14,5,1,5,1,3,112.0 €,2025-07-14,,112.0,
3396,2025-07-10,2,1,2,1,2,211.5 USD,2025-07-10,,183.91,
3402,07/04/2025,1,3,1,3,3,17.5 USD,2025-04-07,,15.22,
3406,06/30/2025,5,3,5,3,2,126.0 €,2025-06-30,,126.0,
3409,27/06/2025,1,2,1,2,5,129.0 €,2025-06-27,,129.0,
3410,06/26/2025,2,3,2,3,1,130.0 €,2025-06-26,,130.0,
3413,23/06/2025,5,2,5,2,4,133.0 €,2025-06-23,,133.0,
3416,2025-06-20,1,1,1,1,2,136.0 €,2025-06-20,,136.0,
3417,19/06/2025,2,2,2,2,3,32.5 USD,2025-06-19,,28.26,
3420,2025-06-16,5,1,5,1,1,35.5 USD,2025-06-16,,30.87,
3424,2025-06-12,2,1,2,1,5,144.0 €,2025-06-12,,144.0,
3430,06/06/2025,1,3,1,3,1,150.0 €,2025-06-06,,150.0,
3434,06/02/2025,5,3,5,3,5,154.0 €,2025-02-06,,154.0,
3437,30/05/2025,1,2,1,2,3,157.0 €,2025-05-30,,157.0,
3438,05/29/2025,2,3,2,3,4,53.5 USD,2025-05-29,,46.52,
3441,26/05/2025,5,2,5,2,2,56.5 USD,2025-05-26,,49.13,
3444,2025-05-23,1,1,1,1,5,59.5 USD,2025-05-23,,51.74,
3445,22/05/2025,2,2,2,2,1,165.0 €,2025-05-22,,165.0,
3448,2025-05-19,5,1,5,1,4,168.0 €,2025-05-19,,168.0,
3452,2025-05-15,2,1,2,1,3,22.0 €,2025-05-15,,22.0,
3458,05/09/2025,1,3,1,3,4,28.0 €,2025-09-05,,28.0,
3462,05/05/2025,5,3,5,3,3,77.5 USD,2025-05-05,,67.39,
3466,05/01/2025,2,3,2,3,2,36.0 €,2025-01-05,,36.0,
3469,28/04/2025,5,2,5,2,5,39.0 €,2025-04-28,,39.0,
3472,2025-04-25,1,1,1,1,3,42.0 €,2025-04-25,,42.0,
3473,24/04/2025,2,2,2,2,4,43.0 €,2025-04-24,,43.0,
3476,2025-04-21,5,1,5,1,2,46.0 €,2025-04-21,,46.0,
3480,2025-04-17,2,1,2,1,1,95.5 USD,2025-04-17,,83.04,
3486,04/11/2025,1,3,1,3,2,101.5 USD,2025-11-04,,88.26,
3490,04/07/2025,5,3,5,3,1,60.0 €,2025-07-04,,60.0,
3493,04/04/2025,1,2,1,2,4,63.0 €,2025-04-04,,63.0,
3494,04/03/2025,2,3,2,3,5,64.0 €,2025-03-04,,64.0,
3497,31/03/2025,5,2,5,2,3,67.0 €,2025-03-31,,67.0,
3501,27/03/2025,2,2,2,2,2,116.5 USD,2025-03-27,,101.3,
3504,2025-03-24,5,1,5,1,5,119.5 USD,2025-03-24,,103.91,
3508,2025-03-20,2,1,2,1,4,78.0 €,2025-03-20,,78.0,
3514,03/14/2025,1,3,1,3,5,84.0 €,2025-03-14,,84.0,
3518,03/10/2025,5,3,5,3,4,88.0 €,2025-10-03,,88.0,
